inchikey,validated,pAct_pre,n_pre
OYYAWRVAKORPPE-SSDMNJCBSA-N,1,,0
CSXDCXKRVCLDQH-UHFFFAOYSA-N,1,6.214670164989233,2
AFWAVLNIGSUCHI-OAHLLOKOSA-N,1,,0
QUEFELIEFHANOG-UHFFFAOYSA-N,1,,0
YMYZKGIHGMHZDL-WDAWEKNVSA-N,1,6.213958789757446,1
YANXWMHYXTZCSA-UHFFFAOYSA-N,1,,0
AROFXNYQCSFIME-AOYPEHQESA-N,1,,0
PQCUTSKJJPRTSW-UHFFFAOYSA-N,1,,0
CRDDYQHSKSCCPP-LOSJGSFVSA-N,1,,0
PHMGZAICAOYEAF-UHFFFAOYSA-N,1,,0
NBSPIYLVJWAETB-UHFFFAOYSA-N,1,,0
JRCIDJCJKJDOSJ-UHFFFAOYSA-N,1,,0
PXEURUZEVKVPGJ-UHFFFAOYSA-N,1,6.20551195334083,1
DFTCYTDJDXZFSK-CMPLNLGQSA-N,1,,0
WJCGMHIIDQGXLP-UHFFFAOYSA-N,1,6.202732459169283,1
UNYNHWPKQAKANT-UHFFFAOYSA-N,1,6.202732459169283,1
OYONXBYXNCMUFL-UHFFFAOYSA-N,1,6.200659450546418,1
ULAAUNIOEAKYBR-UHFFFAOYSA-N,1,6.200659450546418,1
SIMWCYPGUODYMF-UHFFFAOYSA-N,1,6.200659450546418,1
GRGPJQNPMMSNNY-UHFFFAOYSA-N,1,,0
GZXPOJRRFWIXLM-UHFFFAOYSA-N,1,,0
RBFYBWMYGDMWMH-UHFFFAOYSA-N,1,,0
DVALOPXWVWHIHY-GOSISDBHSA-N,1,6.199998172182031,1
AIXVGZUOFPCOMV-IXCJQBJRSA-N,1,6.199998172182031,1
DLERAOZJAKJMFQ-UHFFFAOYSA-N,1,6.199998172182031,1
JBIWUVRCMUOUNK-QGZVFWFLSA-N,1,6.199998172182031,1
SEQAMPXQRKYYQF-UHFFFAOYSA-N,1,6.199998172182031,1
PJSUYRBCBFPCQW-UHFFFAOYSA-N,1,6.199998172182031,1
ITTGLZWHTWLHSG-UHFFFAOYSA-N,1,6.199998172182031,1
MWTBCJINTAEULL-UHFFFAOYSA-N,1,6.199998172182031,1
WFTWXCASVFKOAM-UHFFFAOYSA-N,1,6.199998172182031,1
CUOZZEMLTFRECQ-UHFFFAOYSA-N,1,6.199998172182031,2
ZRAVHLYAOHIXOD-UHFFFAOYSA-N,1,6.199998172182031,1
ZYVXMBZAPDQCJH-UHFFFAOYSA-N,1,6.199998172182031,1
AJNRYBGLAQDAEO-DYVFJYSZSA-N,1,6.199998172182031,1
ROZYQPYBANRXCZ-JXFKEZNVSA-N,1,,0
XNXXPSMSYLDFBF-UHFFFAOYSA-N,1,,0
RDRGDNFLGKTNOF-GFCCVEGCSA-N,1,6.199970640755866,1
KNJYSVPTKHXEGZ-UHFFFAOYSA-N,1,,0
MBUVEWMHONZEQD-UHFFFAOYSA-N,1,,0
MLCJDDIDLGWZFT-UHFFFAOYSA-N,1,6.195179321278838,1
KRUQRZWHJYOOJH-UHFFFAOYSA-N,1,,0
LDQRJOZTSIXFDZ-UHFFFAOYSA-N,1,6.1938200260161125,1
URKAJHJBVOPDPZ-UHFFFAOYSA-N,1,6.1938200260161125,1
YALCLPZHBNPXEN-JOCHJYFZSA-N,1,,0
VMHDSBUIYYCTCD-UHFFFAOYSA-N,1,,0
CNAWUGXPLJMOSN-SFHVURJKSA-N,1,6.193608071640132,2
UREJDUPKGMFJRU-UHFFFAOYSA-N,1,,0
UMEFKDHFJIKPGP-UHFFFAOYSA-N,1,6.1885447439974755,2
OKVMMISWCZKJGO-MRXNPFEDSA-N,1,6.188424994129407,1
CWHYKZYCZYQHQP-UHFFFAOYSA-N,1,6.185752404268079,1
VXXGFFBHXLMHAK-UHFFFAOYSA-N,1,6.185752404268079,1
MACFTPBZAOCTFN-UHFFFAOYSA-N,1,,0
LWSMSVQQKULODQ-OAHLLOKOSA-N,1,6.181774106386044,1
KIZBUXGNTYZANG-UHFFFAOYSA-N,1,6.181774106386044,1
TYIIYIRHCHVCLI-UHFFFAOYSA-N,1,6.180456064458131,1
CAOZWYSSXXOCSD-UHFFFAOYSA-N,1,6.180456064458131,1
NKVMKOOELRVUPV-UHFFFAOYSA-N,1,6.180456064458131,1
QIPWTYSOANVUKJ-WZONZLPQSA-N,1,6.180456064458131,1
PGSGTPNUOJTSEM-XMMPIXPASA-N,1,,0
KSKYFMKUEDYOIZ-UHFFFAOYSA-N,1,,0
QVAKGXNPTKFJST-UHFFFAOYSA-N,1,,0
ZTBBOIYRZHAFIN-UHFFFAOYSA-N,1,6.175874654177076,2
LCKMWFBVBATZPO-RBUKOAKNSA-N,1,,0
FTLOZRFDKPZXJE-UHFFFAOYSA-N,1,,0
AOOSJYIINXVNHV-UHFFFAOYSA-N,1,,0
VZNBDFOHHGDJKC-UHFFFAOYSA-N,1,6.173925197299173,1
BSDZATNMASVMIK-UHFFFAOYSA-N,1,6.173925197299173,1
DXBXHKYLHOPBKN-WOJBJXKFSA-N,1,6.173471693659348,1
DUMBRKXSQQUMRX-UHFFFAOYSA-N,1,6.17114684032336,1
HOXIFZKRDKLRKX-UHFFFAOYSA-N,1,,0
LQEATNFJCMVKAC-UHFFFAOYSA-N,1,,0
QKTOQRPNKITPLN-UHFFFAOYSA-N,1,,0
UFFHNEZNXKJHFB-UHFFFAOYSA-N,1,6.168130225719498,1
ALBWWALSEOWKRA-UHFFFAOYSA-N,1,6.167491087293763,1
PONADOYAURXJAH-UHFFFAOYSA-N,1,6.167491087293763,9
YGTOBHZRTULFTF-QGZVFWFLSA-N,1,6.166852888087215,1
SIHPGAYIYYGOIP-UHFFFAOYSA-N,1,6.165579296318468,1
XWQQVXPJZWZEFN-UHFFFAOYSA-N,1,6.164943898279883,1
SISRHQZVDUZECY-UHFFFAOYSA-N,1,,0
VAGMAHDJGBPZIB-QHCPKHFHSA-N,1,,0
QFFTWWDHGZIBEJ-UHFFFAOYSA-N,1,,0
ZRWGXXAMGVLDQT-UHFFFAOYSA-N,1,6.1605219526258015,1
LEPYGHSZGURSOB-UHFFFAOYSA-N,1,,0
HTDIOUCPOHFDQH-UHFFFAOYSA-N,1,,0
QSWCDNVHONXTSW-UHFFFAOYSA-N,1,,0
QWDTZUJYWQMYDQ-UHFFFAOYSA-N,1,,0
QKMCUEOKZNEZFG-VNGDJDOVSA-N,1,,0
OPXIAQIQFMLKDK-UHFFFAOYSA-N,1,6.157390760389438,2
GNGLKSIMQABWGM-UHFFFAOYSA-N,1,6.154901959985743,1
FBRUCPZAISLOOV-UHFFFAOYSA-N,1,6.154901959985743,1
FKJFAUSZKZYNCF-UHFFFAOYSA-N,1,,0
GHMRSCYBFHYOPJ-UHFFFAOYSA-N,1,,0
QHSSVAFDQVBZGK-LIGKVRMXSA-N,1,,0
PKODMLACMGNJDC-UHFFFAOYSA-N,1,,0
CDAYEBKMDIJVNY-UHFFFAOYSA-N,1,,0
ZTGUCZSPLRNTRO-UHFFFAOYSA-N,1,6.1487416512809245,1
NUWFSHWNAZZTED-UHFFFAOYSA-N,1,,0
MZWZBBXJJVDOHO-UHFFFAOYSA-N,1,,0
TTWGDSSADVBNQY-UHFFFAOYSA-N,1,,0
HPEHGGUDPLECHX-UHFFFAOYSA-N,1,,0
HCZAXFOGTCSPTF-AWEZNQCLSA-N,1,6.14747032395546,2
ZCVMWBYGMWKGHF-UHFFFAOYSA-N,1,,0
KOGYKWMOOUGINB-UHFFFAOYSA-N,1,6.1438755557577,1
APOXKSCRLNZDPC-UHFFFAOYSA-N,1,6.142667503568731,1
GTMVYXIUBGBXAW-UHFFFAOYSA-N,1,6.142667503568731,1
AZDUCQAJTYHBKO-UHFFFAOYSA-N,1,6.140261433802853,1
RKZSNTNMEFVBDT-MRVPVSSYSA-N,1,5.632085261206248,1
DFNAAFSXZVGDBJ-UHFFFAOYSA-N,1,6.139063379299906,3
OBLBUNSOJDFKHL-KRWDZBQOSA-N,1,,0
DATRLTNBZWRBPI-UHFFFAOYSA-N,1,,0
NSSRPQDUVUJSBX-UHFFFAOYSA-N,1,6.13608262304214,1
BCFBGMFQLQASNB-UHFFFAOYSA-N,1,6.13608262304214,1
BHXTZGOVTCBSLC-UHFFFAOYSA-N,1,,0
JCQGRHIIKSHVDZ-UHFFFAOYSA-N,1,6.130768280269024,1
YKNBSYYYBWQJQW-UHFFFAOYSA-N,1,,0
WIXPGFSAQJCJED-UHFFFAOYSA-N,1,6.130181792020672,1
CHFSYCSOMAVVOM-UHFFFAOYSA-N,1,6.1249387366083,1
LHHCQDFZJQYUSF-QHCPKHFHSA-N,1,,0
HYAIONDADCANQM-UHFFFAOYSA-N,1,6.121478204498794,1
VGBOISIRCIDEGP-UHFFFAOYSA-N,1,6.120330794367947,1
RJZYRNTXYJEPMD-LJQANCHMSA-N,1,6.1182860032185316,2
UIRIJSKPTMDRCG-IBGZPJMESA-N,1,6.117986696153981,2
LMKMYJGZBLESNG-NOLJZWGESA-N,1,6.117318487095929,2
MWULMTACIBZPGN-UHFFFAOYSA-N,1,,0
UQNXMCNVFPEPNB-UHFFFAOYSA-N,1,,0
JTHXHSNJAJMWTQ-UHFFFAOYSA-N,1,6.113509274827518,1
QDMAKDIDFJTXEL-UHFFFAOYSA-N,1,6.113509274827518,3
WHCKEFZLQQCXGO-UHFFFAOYSA-N,1,6.110138278741811,1
ADETWEPXXIGKFW-UHFFFAOYSA-N,1,6.109998386815363,1
YOHLTWMPXNQOAA-UHFFFAOYSA-N,1,,0
BJGOULYFYANDMK-CQSZACIVSA-N,1,6.1095789811990855,1
RWCQKGYXYLNOEC-UHFFFAOYSA-N,1,6.1095789811990855,1
FGFQEEFTBWHCLW-UHFFFAOYSA-N,1,6.109020403010311,2
UEMSZTJJYVOVMY-UHFFFAOYSA-N,1,,0
CSQTYZHHBNDDMS-UHFFFAOYSA-N,1,6.107905397309519,3
LNTSSZPPKDLPCK-UHFFFAOYSA-N,1,,0
MZKIMVRXOFRAQO-UHFFFAOYSA-N,1,,0
CVRMQFHSOSVJET-UHFFFAOYSA-N,1,,0
SPZKFYULWLAAQF-AWEZNQCLSA-N,1,6.106754154837024,2
RVMUAKCKCUJBKV-UHFFFAOYSA-N,1,,0
NVRRMHFWYSOBLH-UHFFFAOYSA-N,1,6.105130343254748,1
PNROEQYQIZJINW-RUZDIDTESA-N,1,,0
ZYPHLHODRPNBKX-UHFFFAOYSA-N,1,,0
LXDKFBSEJYAHRD-UHFFFAOYSA-N,1,,0
OZYPUQNRUYTZDI-UHFFFAOYSA-N,1,6.0999990348465305,1
XXNSAFMKWRWIBC-XRKRLSELSA-N,1,6.0999990348465305,1
YNJUKWRUPNSFLS-UHFFFAOYSA-N,1,6.0999990348465305,1
NNKWTFPUEFVMKD-UHFFFAOYSA-N,1,6.0999990348465305,1
CXSFVUWINAYILW-UHFFFAOYSA-N,1,6.0999990348465305,1
IRLHMHFRNZPYGU-UHFFFAOYSA-N,1,,0
UZSLOUWOZNFAFR-UHFFFAOYSA-N,1,,0
IWBMAAUPHUCYCI-UHFFFAOYSA-N,1,,0
QSXPHCNTIXEPIX-UHFFFAOYSA-N,1,,0
QOGRQXGQKOEKKF-QAQDUYKDSA-N,1,6.096910013008056,1
OZGYKPPQUQUAJA-UHFFFAOYSA-N,1,6.096910013008056,1
UQNPMHBOQOCPSK-UHFFFAOYSA-N,1,6.096910013008056,1
DESXWTHSPLQRFM-BVRKHOPBSA-N,1,,0
RANUNRLHJXMVHG-UHFFFAOYSA-N,1,6.092965047516583,1
PRJNFNOLHGROQO-UHFFFAOYSA-N,1,6.0915149811213505,1
PQDYOEMOWGGFPI-UHFFFAOYSA-N,1,,0
IIGRUZXPSNFKHF-UHFFFAOYSA-N,1,6.090000275786018,1
WPJAQVXUSLEHLH-UHFFFAOYSA-N,1,,0
VIGLYHYRWJDUPG-UHFFFAOYSA-N,1,6.086186147616283,1
VJEWRCWFWRMYOH-UHFFFAOYSA-N,1,6.086186147616283,5
YATPAHDOUJPRNV-UHFFFAOYSA-N,1,6.086186147616283,2
YYWRRBMZAGSBNZ-UHFFFAOYSA-N,1,6.080921907623926,1
CKAVWCNOUGLDRF-UHFFFAOYSA-N,1,,0
HHNGFUDNXPRRFY-UHFFFAOYSA-N,1,,0
SYKWSIUDXOQIDR-UHFFFAOYSA-N,1,,0
DHUATBAZHILHIC-MRXNPFEDSA-N,1,6.07727454200674,1
NFRIERLNKMVOKN-UHFFFAOYSA-N,1,6.076238039171299,1
XDYCBVKXSXIDCW-UHFFFAOYSA-N,1,6.075720713938118,1
ZMDOIQGPLNKPIO-UHFFFAOYSA-N,1,,0
LMKMYJGZBLESNG-XPKDYRNWSA-N,1,6.0746879085003505,1
UGZASRPZTFYHQC-UHFFFAOYSA-N,1,,0
ORBZGAXKHHPTOD-UHFFFAOYSA-N,1,6.071092309756047,1
VOPNYIHLMCVSPL-UHFFFAOYSA-N,1,6.070581074285707,1
ACHQQXOLWIKHRK-UHFFFAOYSA-N,1,6.070581074285707,1
YAYOCPNPBHLJQS-UHFFFAOYSA-N,1,6.070581074285707,1
ADKPDCJUAOTYGJ-UHFFFAOYSA-N,1,,0
ORIBLMYUFXRADV-UHFFFAOYSA-N,1,6.068725615237604,2
YGHHMTVTTJJSQZ-UHFFFAOYSA-N,1,6.0670191780768015,1
MEPWUVRGPZZAFY-UHFFFAOYSA-N,1,6.066006836168757,1
DOOIOZMDLUKTNX-UHFFFAOYSA-N,1,,0
OUSOPIMSKOMYQI-UHFFFAOYSA-N,1,6.06398920428479,1
RCWYEZYTOVCNOJ-UHFFFAOYSA-N,1,6.063486257521107,1
VYFSCTYDZYUMSC-UHFFFAOYSA-N,1,6.063486257521107,1
YFSPFZNLWSGJJK-UHFFFAOYSA-N,1,,0
WEGLOYDTDILXDA-HNNXBMFYSA-N,1,,0
LLMBUJCYVGLEBH-UHFFFAOYSA-N,1,6.060480747381382,1
NBVOTNJROVCMMX-UHFFFAOYSA-N,1,6.060480747381382,1
ZNBOBGDGUIWKPE-UHFFFAOYSA-N,1,6.06023122454665,1
NVMWQGNZMUKJTG-UHFFFAOYSA-O,1,6.06023122454665,1
LNZYQGOEJQNILH-UHFFFAOYSA-N,1,,0
ZVQUCWXZCKWZBP-CQSZACIVSA-N,1,,0
LETHKPPNRMMQLD-UHFFFAOYSA-N,1,6.056011124926228,1
VSESOHHTOBROFA-UHFFFAOYSA-N,1,6.055517327849831,1
PGBIKSUFINVTHD-QLCIJSRNSA-N,1,6.055517327849831,1
TYJIKVPYZAVEMZ-UHFFFAOYSA-N,1,6.053056729302174,2
FOMVFMMGQCMSQQ-MRXNPFEDSA-N,1,6.050609993355087,1
FTCVLHZRRJVLPD-HOTGVXAUSA-N,1,6.050000457140078,1
QTWVYUJFBIVOHT-SZMVWBNQSA-N,1,6.048176964684088,1
BZGSLTDGENGQJF-UHFFFAOYSA-N,1,,0
YRIGEEYYMGNBLH-IBGZPJMESA-N,1,,0
FPSXFLZNLAYRGB-UHFFFAOYSA-N,1,,0
COYPPYFVEXHGJK-UHFFFAOYSA-N,1,6.045757490560675,1
JQBHQHNVJCDNEL-XLJIZYSNSA-N,1,,0
JZQOJABCZMOQTR-UHFFFAOYSA-N,1,,0
KSNHHKZYKYNBEI-NDEPHWFRSA-N,1,,0
YIHQDWZWZRGAIH-UHFFFAOYSA-N,1,6.0385789059335515,1
LGRVHISBHOARSB-INIZCTEOSA-N,1,6.037860356969059,2
WZJWRRMYYXEGFD-UHFFFAOYSA-N,1,6.036212172654444,1
HISVPUHXONHOSX-UHFFFAOYSA-N,1,6.036212172654444,1
JCHUVGUKPFGRNQ-UHFFFAOYSA-N,1,,0
RPAHCZZXEGWBDL-UHFFFAOYSA-N,1,,0
CIQIXAAZIFEHQC-NRFANRHFSA-N,1,,0
GTBRXTYCBGMMII-UHFFFAOYSA-N,1,,0
OLUIVMRSUSSFJF-UHFFFAOYSA-N,1,6.031517051446064,1
HJRBYTHOWGFPSH-QGZVFWFLSA-N,1,6.031517051446064,1
ODVSDFIRQLJCEU-UHFFFAOYSA-N,1,6.031517051446064,1
GWAQIWMRFSAOHA-UHFFFAOYSA-N,1,6.031517051446064,1
CYHIQHDBFGBIFJ-UHFFFAOYSA-N,1,6.031517051446064,1
PHSMQRWSBVFISF-UHFFFAOYSA-N,1,,0
WEGLOYDTDILXDA-OAHLLOKOSA-N,1,,0
VNWSJGQXBGKBED-UHFFFAOYSA-N,1,6.026872146400301,1
GACKYORUNWZVHC-UHFFFAOYSA-N,1,6.026872146400301,1
BZDGCBXVIKXHFH-UHFFFAOYSA-N,1,6.026548855975065,1
KGFWRFDEYGDLSQ-UHFFFAOYSA-N,1,,0
PVAHGORZNPASFQ-UHFFFAOYSA-N,1,6.0254883072626715,1
UPTHGVUSCNDAPF-UHFFFAOYSA-N,1,6.025028005701931,1
YFPRVZQGLGSZKO-UHFFFAOYSA-N,1,,0
HHAUXZNBXXZIOV-UHFFFAOYSA-N,1,6.022276394711152,1
HXCWGVSINJYYSW-UHFFFAOYSA-N,1,6.022276394711152,1
BFSKPRUNBBMNCF-UHFFFAOYSA-N,1,,0
UQSVESYMRYILGP-UHFFFAOYSA-N,1,,0
WOWRXMYCLGLRFQ-UHFFFAOYSA-N,1,,0
OIAXKPXJNIOPBF-UHFFFAOYSA-N,1,6.017728766960431,1
BCXCDTKLXHURCX-CQSZACIVSA-N,1,6.015905581853568,2
AFLWHRXREOAJGY-UHFFFAOYSA-N,1,,0
APSWOEYPVXOOHK-UHFFFAOYSA-N,1,6.015022873584506,1
TVMUAXPFJKYAST-UHFFFAOYSA-N,1,,0
MUAYITOFLINYIL-UHFFFAOYSA-N,1,6.010105436281227,1
AHSLTJCTFBJCMT-CQSZACIVSA-N,1,6.009661145212398,1
DHUSVAZDGLXZIV-UHFFFAOYSA-N,1,,0
FUCGAUZSWYLMRK-UHFFFAOYSA-N,1,6.006563769502389,1
NNHUSJMVRFFWKB-UHFFFAOYSA-N,1,,0
JZQKKSLKJUAGIC-UHFFFAOYSA-N,1,,0
IPJQQDLKFAIRMS-UHFFFAOYSA-N,1,,0
XGBXESVSCSHHQI-UHFFFAOYSA-N,1,6.0,1
XJAPKZGXYLZNIK-UHFFFAOYSA-N,1,6.0,1
BDPXTGHWVMUJCT-OAQYLSRUSA-N,1,6.0,1
GKKJKAMKDCHOIM-IWGRKNQJSA-N,1,6.0,1
OQCUZRRTKCFWET-OAHLLOKOSA-N,1,6.0,1
DAUORZLLBDGUDH-AREMUKBSSA-N,1,6.0,2
KEPCRQPBSHAPNH-UHFFFAOYSA-N,1,6.0,1
JZKXKHVOIUMWCS-UHFFFAOYSA-N,1,6.0,1
XIMFQVXENHJKEO-OQKWZONESA-N,1,6.0,1
RMCSKUADBRROSI-UHFFFAOYSA-N,1,6.0,1
BZHJMSJFFNOURP-UHFFFAOYSA-N,1,6.0,1
RGMLMPPJETZGOG-UHFFFAOYSA-N,1,6.0,1
CDIJUVQEFYLOLF-UHFFFAOYSA-N,1,6.0,1
CJGNMVAAMQAWEF-UHFFFAOYSA-N,1,6.0,1
FPUKGJMTLUQGFZ-UHFFFAOYSA-N,1,6.0,1
DOTBLGLYTBUSJK-NVXWUHKLSA-N,1,,0
HPBCFIIQRFMWKG-KXBFYZLASA-N,1,,0
VEVXEIFEZQIXSC-UHFFFAOYSA-N,1,,0
PXJXLYRJAGOTQU-RMDSEJHCSA-N,1,,0
OQZVSXDFOHVACS-UHFFFAOYSA-N,1,,0
UPBSKELQKAHWLX-UHFFFAOYSA-N,1,,0
JGCMEBMXRHSZKX-UHFFFAOYSA-N,1,,0
AXXQKOQTXHLIQM-UHFFFAOYSA-N,1,,0
DRSZMILOMUPIBJ-UHFFFAOYSA-N,1,,0
PXQSRAWVKJTJBP-UHFFFAOYSA-N,1,5.991399828238082,1
VGIGHGMPMUCLIQ-UHFFFAOYSA-N,1,,0
RGVDRLWOIWFRFU-SFTDATJTSA-N,1,,0
CIXHXASWJFMKLE-FQEVSTJZSA-N,1,,0
QLHZFCCQMNROCJ-UHFFFAOYSA-N,1,5.979999397807417,1
CPLYGLAQLNAQOI-SEDVZXITSA-N,1,5.979638717352293,1
QBTYVNHGXHWAKS-OAHLLOKOSA-N,1,5.978810700930062,1
LFIRWQIMSRISSM-UHFFFAOYSA-N,1,5.978810700930062,1
QLTASWSCCMMISJ-UHFFFAOYSA-N,1,5.978397283971757,1
TYNGMNWXSRTYJA-UHFFFAOYSA-N,1,,0
YQSDVKUMLQLWSX-UHFFFAOYSA-N,1,,0
BETHXCLHMRGYBW-UHFFFAOYSA-N,1,5.971022294791222,3
YMPQHVKYSIVZTH-UHFFFAOYSA-N,1,,0
CDGJSIMJNZNZFE-SNVBAGLBSA-N,1,,0
QQGJOZLAJLPARG-UHFFFAOYSA-N,1,5.969805214643249,1
WVVWVIWPPSCORG-UHFFFAOYSA-N,1,,0
SPZKFYULWLAAQF-CQSZACIVSA-N,1,5.9630285236949785,2
GRSMDZFQRIQAGW-UHFFFAOYSA-N,1,,0
WOVYFSFWXVSASO-IZZNHLLZSA-N,1,,0
PIGKDOALHKDJJK-UHFFFAOYSA-N,1,5.95999928552668,1
GYWXJONOYHIRDG-UHFFFAOYSA-N,1,5.95999928552668,1
KIZUBVPJNPVIIN-UHFFFAOYSA-N,1,,0
CRDPGPNGVQWYOK-UHFFFAOYSA-N,1,5.959397659885926,1
WIXHPSPVTDJXJR-UHFFFAOYSA-N,1,,0
SBXMILAGIXPXOK-UHFFFAOYSA-N,1,5.958607314841775,1
VFLJXRCSXJBPAE-UHFFFAOYSA-N,1,5.958607314841775,1
YBRBKCXISVCUJG-INIZCTEOSA-N,1,5.958607314841775,1
JSUUGLPJPMVFDV-UHFFFAOYSA-N,1,5.958607314841775,1
LXBQQANESCMCJU-UHFFFAOYSA-N,1,5.958607314841775,1
RQRBGNHBNQYSEI-UHFFFAOYSA-N,1,5.958607314841775,1
ZNJRNDKOAPREMV-UHFFFAOYSA-N,1,5.958607314841775,1
FKHJOYFNYFVDRF-UHFFFAOYSA-N,1,5.958607314841775,1
ISUMRTRTOVSWNW-UHFFFAOYSA-N,1,5.958607314841775,1
INXHZFDLASUEAY-UHFFFAOYSA-N,1,5.958607314841775,1
HYNOMSZTPOUFRQ-UNEWFSDZSA-N,1,5.958607314841775,1
HKAMZPHBOUTAED-UHFFFAOYSA-N,1,,0
XXKGCSWBGJTTJM-UHFFFAOYSA-N,1,,0
KYHUARFFBDLROH-MOPGFXCFSA-N,1,,0
NXFFJDQHYLNEJK-CYBMUJFWSA-N,1,,0
DKYKQBWPYFTZHN-UHFFFAOYSA-N,1,5.945004138470859,1
QBBNRIPQRWMMNR-CYBMUJFWSA-N,1,5.944621668625,1
MTTJOZOOUCZVHO-LFPIHBKWSA-N,1,,0
BPMOXLBZGFFVMW-UHFFFAOYSA-N,1,5.943095148663527,1
XUBVWPDKERMCAP-UHFFFAOYSA-N,1,5.943095148663527,3
MRPSJMYYRAZZKV-UHFFFAOYSA-N,1,,0
LMKMYJGZBLESNG-INWMFGNUSA-N,1,5.942714355581785,1
UDZHORRPPMFMKH-UHFFFAOYSA-N,1,,0
XNXKEYCDXWQUQU-UHFFFAOYSA-N,1,5.940436582098732,1
SDERQNAMIWOFFX-UHFFFAOYSA-N,1,5.940058111938045,1
GIIZNNXWQWCKIB-UHFFFAOYSA-N,1,5.979224511806442,1
UJSKIIMXTSGSEQ-BSOFFQDDSA-N,1,,0
UVUYWJWYRLJHEN-UHFFFAOYSA-N,1,5.935916564036404,1
UJKGBCQEPVZELY-UHFFFAOYSA-N,1,5.931443104927637,1
IGTBNUVMBDYPQG-UHFFFAOYSA-N,1,5.928117992693874,1
JFCMJHZNAYJRLV-UHFFFAOYSA-N,1,,0
QZZUEBNBZAPZLX-QFIPXVFZSA-N,1,5.979638717352293,1
IBPXYDUJQWENPM-XZOQPEGZSA-N,1,,0
IOPFZPQJWJQACY-UHFFFAOYSA-N,1,5.924453038607469,1
UPNHRBCDSZJKGL-ISKFKSNPSA-N,1,,0
HWKROQUZSKPIKQ-MRXNPFEDSA-N,1,5.59999938302362,1
VJSKWISJKOVRKJ-UHFFFAOYSA-N,1,5.922632094715843,1
LJXKPIFQYYNLTO-IBGZPJMESA-N,1,5.920818753952375,1
HCOQJKDXIVIYQF-UHFFFAOYSA-N,1,5.920818753952375,1
GNGQVEIKYIVCPC-UHFFFAOYSA-N,1,5.920818753952375,2
GZMWGZHXHSTIMC-SFHVURJKSA-N,1,5.920818753952375,2
XNFZPEDEZVYDIU-UHFFFAOYSA-N,1,5.920818753952375,1
ZLLPRPCSBDCTBZ-UHFFFAOYSA-N,1,5.920818753952375,1
FVDPLVKCBNWFME-UHFFFAOYSA-N,1,5.920818753952375,1
USCDVFNXTCISHV-UHFFFAOYSA-N,1,5.920818753952375,1
TZJUVVIWVWFLCD-UHFFFAOYSA-N,1,5.920818753952375,1
QLOFPPKCJSHBIO-UHFFFAOYSA-N,1,5.920818753952375,1
VDDJMIICHGUNIS-UHFFFAOYSA-N,1,,0
WBOPWSGPXLCXQU-ZHACJKMWSA-N,1,5.920456992597094,1
GWAMGWDJCYIREE-UHFFFAOYSA-N,1,,0
AEVXOGLKVVRZCX-UHFFFAOYSA-N,1,5.919373513078194,1
KNKGKWINGHKSAD-HROJSSOGSA-N,1,5.917214629683549,1
YUSWMAULDXZHPY-UHFFFAOYSA-N,1,5.90622821850127,1
POCNIPUWZPJPSF-UHFFFAOYSA-N,1,,0
XASXMEKXZPGFQK-UHFFFAOYSA-N,1,5.90031935889075,1
PRDRZXROMYANHC-XRKRLSELSA-N,1,5.899998417198648,1
VCFMMDVFGUQTHR-HXUWFJFHSA-N,1,5.899998417198648,1
YVWGGGGMRDLOGA-GOSISDBHSA-N,1,5.899998417198648,1
VNCBCPIVWAMDIB-UHFFFAOYSA-N,1,5.899998417198648,1
CVKDESKCBDICFQ-UHFFFAOYSA-N,1,,0
QBRPGZFNANDQNL-HNAYVOBHSA-N,1,,0
LXQQHMVSKDDSKV-LPHOPBHVSA-N,1,,0
GNYULWALHKFYNF-DNVCBOLYSA-N,1,,0
OCKYRBSJWIYEBM-UZLBHIALSA-N,1,,0
FZTHGRYFMPGYHV-UHFFFAOYSA-N,1,,0
QDBGJAGCCLNYMQ-UHFFFAOYSA-N,1,,0
ZPVPYUKSPMCCQN-UHFFFAOYSA-N,1,5.891096872332687,1
LMIAIPKXPWLPGV-UHFFFAOYSA-N,1,,0
WNZBBTJFOIOEMP-HXUWFJFHSA-N,1,5.8873949984654255,1
XWPFAYFZWMVJSL-SFHVURJKSA-N,1,5.886056647693163,1
BVDQINYYEZPHTR-UHFFFAOYSA-N,1,5.886056647693163,1
UOIRCOOXVJGCIE-UHFFFAOYSA-N,1,5.886056647693163,1
ITUXESRMFODXIB-UHFFFAOYSA-N,1,5.886056647693163,1
LKPNIBAOVAQLNF-UHFFFAOYSA-N,1,5.886056647693163,1
YLBNUQZHSMXDAJ-UHFFFAOYSA-N,1,5.886056647693163,1
OPCWNMLUZVXULW-UHFFFAOYSA-N,1,5.886056647693163,1
YLSBAGZHIBFNRL-UHFFFAOYSA-N,1,5.886056647693163,1
SEVLDDAIFKZMCD-JTKSJCOOSA-N,1,5.886056647693163,1
QYPRFHORBTUPLV-UHFFFAOYSA-N,1,,0
MUTWETFLNKEWCG-UHFFFAOYSA-N,1,,0
PAWLYZOLWHOCDX-UHFFFAOYSA-N,1,,0
GZVBVBMMNFIXGE-CQSZACIVSA-N,1,5.8843894883257,1
ABXIURKZPIWOPL-UHFFFAOYSA-N,1,5.882066164960358,1
TZDYPFYPZGPSPS-OALUTQOASA-N,1,,0
